subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB-Holding AG,11217,Maschineller Gleisbau im gesamten Streckennetz der ÖBB-InfrastrukturAG,,45234100 Bauarbeiten für Eisenbahnlinien,,,14.08.2019
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Unternehmensbewertung""",Rahmenvereinbarung mit mehreren Unternehmern,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,6,"1,00",08.08.2019
ÖBB-Holding AG,11217,Rahmenvertrag über die Beschilderung des ÖBB-Streckennetzes,Bayer Schilder GmbH Zentrale,"35000000 Ausrüstung für Sicherheitszwecke, Brandbekämpfung, Polizei und Verteidigung",3,"29.826,96",30.07.2019
ÖBB-Holding AG,11217,Rahmenvertrag über die Beschilderung des ÖBB-Streckennetzes,Georg Ebinger Gesellschaft m.b.H. Firmensitz,"35000000 Ausrüstung für Sicherheitszwecke, Brandbekämpfung, Polizei und Verteidigung",3,"37.605,84",30.07.2019
ÖBB-Holding AG,11217,Rahmenvertrag über die Beschilderung des ÖBB-Streckennetzes,Forster Verkehrs- und Werbetechnik GmbH Zentrale,"35000000 Ausrüstung für Sicherheitszwecke, Brandbekämpfung, Polizei und Verteidigung",3,"43.823,90",30.07.2019
ÖBB-Holding AG,11217,Bestellung 4300807874,Bisnode D&B Austria GmbH,79211120 Erstellung von Einkaufs- und Absatzberichten,1,"99.375,00",22.07.2019
ÖBB-Holding AG,11217,Stopfarbeiten im gesamten Streckennetz der ÖBB-Infrastruktur AG,,45234100 Bauarbeiten für Eisenbahnlinien,,,18.07.2019
ÖBB-Holding AG,11217,Messebau und Transportleistungen,,39154000 Messeeinrichtungen,,,05.07.2019
ÖBB-Holding AG,11217,Mobile Schienenschweißung im Streckennetz der ÖBB-InfrastrukturAG,,45234100 Bauarbeiten für Eisenbahnlinien,,,27.06.2019
ÖBB-Holding AG,11217,Optimierung Action Learning 4600026805,Ralph Bernhard,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,0,"60.300,00",18.06.2019
ÖBB-Holding AG,11217,Lieferung von Erdschraubanker,Würth Handelsges.m.b.H. Key Account Management,44423400 Schilder und Zubehör,2,"43.291,57",14.06.2019
ÖBB-Holding AG,11217,Lz-Su + Wi-Sbg / div. VH UB 2019 - Planungs- und Dienstleistungen im Ausschreibungs-/Vergabeverfahren sowie örtliche Bauaufsicht,Dipl.-Ing. Wolfgang STEFANZIOSA Ingenieurtiefbau,45234100 Bauarbeiten für Eisenbahnlinien,1,"72.000,00",07.06.2019
ÖBB-Holding AG,11217,Bestellung 4300804571_Unterstützungsleistungen durch Branchen- und Steuerexperten,KPMG Alpen-Treuhand GmbH,79220000 Dienstleistungen im Steuerwesen,1,"90.000,00",31.05.2019
ÖBB-Holding AG,11217,Bestellung 4300802574,Arthur D. Little Austria GmbH,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"89.623,00",29.05.2019
ÖBB-Holding AG,11217,Bestellung 4300803723,Firesys GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"64.170,00",24.05.2019
ÖBB-Holding AG,11217,Bestellung 4300803723,Firesys GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"64.170,00",24.05.2019
ÖBB-Holding AG,11217,Bestellung 4300803723,Firesys GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"64.170,00",24.05.2019
ÖBB-Holding AG,11217,Bestellung 4300801880,GNESDA REAL ESTATE & CONSULTING GMB,79410000 Unternehmens- und Managementberatung,0,"59.650,00",23.05.2019
ÖBB-Holding AG,11217,BAUI.IMO.906.02.03 - Lieferung und Einbau Lift LWS Bludenz,XXX,42416100 Aufzüge,2,"1,00",09.05.2019
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen im Bereich Innovation""",Rahmenvereinbarung mit mehreren Unternehmern,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,7,"1,00",06.05.2019
