subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB-Personenverkehr AG,8547,Rahmenvereinbarung Druckerzeugnisse ÖBB,Gerin Druck GmbH,79800000 Druckereidienste und verbundene Dienstleistungen des Druckgewerbes,0,"300.000,00",27.03.2025
ÖBB-Personenverkehr AG,8547,24 port 10GbE Switch DANI,VDS Rail srl Head Office,72230000 Entwicklung von kundenspezifischer Software,1,"54.978,00",25.03.2025
ÖBB-Personenverkehr AG,8547,Haus zu Haus Gepäckservice,Rahmenvereinbarung mit mehreren Unternehmen,60000000 Transport- und Beförderungsdienstleistungen (außer Abfalltransport),0,"1,00",20.03.2025
ÖBB-Personenverkehr AG,8547,Wir schließen mit Ihnen einen Rahmenvertrag über die in den,don travel railcatering GmbH,55300000 Restaurant- und Bewirtungsdienste,0,"843.096,24",20.03.2025
ÖBB-Personenverkehr AG,8547,Haus zu Haus Gepäckservice,Rahmenvereinbarung mit mehreren Unternehmen,60000000 Transport- und Beförderungsdienstleistungen (außer Abfalltransport),0,"1,00",17.03.2025
ÖBB-Personenverkehr AG,8547,User Experience Design,Erstgereihter RVP: Reichl und Partner eMarketing Gesellschaft m.b.H.; Zweitgereihter RVP: ILLUSTREE Great  User Experiences GmbH,72400000 Internetdienste,9,"917.504,00",15.03.2025
ÖBB-Personenverkehr AG,8547,Verhaltenstraining im Umgang mit Menschen mit Behinderung,ÖZIV Bundesverband ÖZIV ACCESS,80511000 Ausbildung des Personals,2,"88.200,00",10.03.2025
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"350.000,00",05.03.2025
ÖBB-Personenverkehr AG,8547,DAB 4.0 Plattform,BearingPoint GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",4,"268.800,00",04.03.2025
ÖBB-Personenverkehr AG,8547,DAB 4.0 Plattform,BearingPoint GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",4,"3.398.368,00",04.03.2025
ÖBB-Personenverkehr AG,8547,Abrufbestellung aus einer Rahmenvereinbarung,Televic Rail GmbH,31712117 Baugruppen aus integrierten Schaltungen,0,"199.023,60",20.02.2025
ÖBB-Personenverkehr AG,8547,ETZ für Projekt Isar-Noris-Altmühl (INA)  -  Rahmenvereinbarung über die Lieferung von Elektro-Triebzügen,Siemens Mobility Austria GmbH SMO NEE RC-AT RS,34620000 Schienenfahrzeuge,1,"689.733.119,25",14.02.2025
ÖBB-Personenverkehr AG,8547,Streetworking im Zug-Ostregion,"Los 113: Kidszone + More, Jugend und Lebenswelt Los 510: Kidszone + More, Tender Los 513: Jugendinitiative Triestingtal, Kidszone + More Los 902: Kidszone + More, Tender Los 903: Kidszone + More, Tender",85310000 Dienstleistungen des Sozialwesens,10,"2.092.735,20",12.02.2025
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,T-Systems Austria GesmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"322.765,20",12.02.2025
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,T-Systems Austria GesmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"109.390,00",11.02.2025
ÖBB-Personenverkehr AG,8547,Bestellung 4401159552,PAPERTOWN e.U.,79341000 Werbedienste,0,"68.250,00",11.02.2025
ÖBB-Personenverkehr AG,8547,Bestellung 4300967195,Inkognito GmbH,79312000 Markttests,0,"62.900,00",11.02.2025
ÖBB-Personenverkehr AG,8547,Verpflegungsleistungen und zugehörige Dienstleistungen im ÖBB-Personenverkehr,Don Boardservice GmbH,55520000 Verpflegungsdienste,2,"50.775.629,00",11.02.2025
ÖBB-Personenverkehr AG,8547,Beratungsdienstleistungen im Bereich Lean Management,successfactory Management Coaching GmbH,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",3,"72.000,00",10.02.2025
ÖBB-Personenverkehr AG,8547,Bestellung 4350788144,Worldline Financial Services,66110000 Bankdienstleistungen,0,"118.500,00",10.02.2025
ÖBB-Personenverkehr AG,8547,Betriebsführung der PVCRM Umgebung,,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",,,09.02.2025
ÖBB-Personenverkehr AG,8547,Rahmenvereinbarung Druckerzeugnisse ÖBB,Gerin Druck GmbH,79800000 Druckereidienste und verbundene Dienstleistungen des Druckgewerbes,0,"450.000,00",07.02.2025
ÖBB-Personenverkehr AG,8547,Beratungsleistungen operative Unternehmensführung,PwC Strategy& (Austria) GmbH,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"54.000,00",05.02.2025
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,T-Systems Austria GesmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"124.435,50",03.02.2025
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung Beratungsleistungen für Informations- und Datenmanagement (IDM),Accenture GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",10,"1.044.000,00",01.02.2025
ÖBB-Personenverkehr AG,8547,Unterstützungsleistungen im Bereich Fuhrpark- und Betriebskonzeptentwicklung,SMA und Partner AG,79415000 Beratung in der Produktionsleitung,2,"79.950,00",31.01.2025
ÖBB-Personenverkehr AG,8547,IT Dienstleistungen - Testing und Quality Assurance,Accenture GmbH,72220000 Systemberatung und technische Beratung,0,"72.235,75",30.01.2025
ÖBB-Personenverkehr AG,8547,2. Abruf aus der Rahmenvereinbarung ETZuniversal (Provia 73029),Siemens Mobility Austria GmbH,34620000 Schienenfahrzeuge,1,"268.144.750,00",29.01.2025
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"87.837,20",28.01.2025
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung Schädlingsmanagement in Fahrzeugen,Rentokil Initial GmbH,90922000 Schädlingsbekämpfung,3,"4.312.840,00",22.01.2025
ÖBB-Personenverkehr AG,8547,Dienstleistungen im Eisenbahn-Nachtreiseverkehr,Newrest Wagons-Lits Austria GmbH,63711000 Hilfstätigkeiten für den Eisenbahnverkehr,2,"76.714.652,70",14.01.2025
ÖBB-Personenverkehr AG,8547,Bestellung 4350788144,Worldline Financial Services,66110000 Bankdienstleistungen,0,"5.469.965,80",14.01.2025
ÖBB-Personenverkehr AG,8547,Rahmenvereinbarung Druckerzeugnisse ÖBB,Gerin Druck GmbH,79800000 Druckereidienste und verbundene Dienstleistungen des Druckgewerbes,0,"1.434.750,00",14.01.2025
ÖBB-Personenverkehr AG,8547,Rahmenvertrag Zeitung 2025 - Die Presse,"""Die Presse"" Verlags-Gesellschaft m.b.H. & Co KG, Lesermarkt",92400000 Dienstleistungen des Nachrichten- und Pressedienstes,1,"1,00",08.01.2025
ÖBB-Personenverkehr AG,8547,Rahmenvertrag Zeitung 2025 - Mediaprint,Mediaprint Zeitungs- und Zeitschriftenverlag Ges.m.b.H & Co. KG,92400000 Dienstleistungen des Nachrichten- und Pressedienstes,1,"1,00",08.01.2025
ÖBB-Personenverkehr AG,8547,Programm Zukunft.Führung - DG 2,FHW Education & Management GmbH Hernstein Institut,80511000 Ausbildung des Personals,1,"67.030,00",07.01.2025
